d1,r,d2
DB01041,2,DB00268
DB00801,2,DB00765
DB00527,2,DB05271
DB01041,2,DB00765
DB01081,2,DB00765
DB06770,2,DB00413
DB00996,2,DB00413
DB00418,2,DB05271
DB00356,2,DB00765
DB00356,2,DB00268
DB00737,2,DB00268
DB00962,2,DB00268
DB00502,2,DB00268
DB00228,2,DB00268
DB09286,2,DB00268
DB00829,2,DB00413
DB09128,2,DB00268
DB00231,2,DB05271
DB01151,2,DB00413
DB01624,2,DB00413
DB00921,2,DB00268
DB01356,2,DB00413
DB00312,2,DB00765
DB01623,2,DB05271
DB00752,2,DB05271
DB01320,2,DB00765
DB09017,2,DB00413
DB00333,2,DB00765
DB00813,2,DB00765
DB01563,2,DB00268
DB01466,2,DB05271
DB00653,2,DB00413
DB01189,2,DB05271
DB00402,2,DB00268
DB11148,2,DB05271
DB04946,2,DB00765
DB00543,2,DB05271
DB08815,2,DB05271
DB00206,2,DB00765
DB00934,2,DB00765
DB00625,2,DB00268
DB00679,2,DB05271
DB01624,2,DB05271
DB00771,2,DB00268
DB12532,2,DB00413
DB00454,2,DB00413
DB00540,2,DB00413
DB01227,2,DB05271
DB00363,2,DB00413
DB01065,2,DB00765
DB00628,2,DB05271
DB00652,2,DB05271
DB01267,2,DB00765
DB01567,2,DB00413
DB01068,2,DB00765
DB00333,2,DB00413
DB00697,2,DB00765
DB01192,2,DB00413
DB06770,2,DB00765
DB00423,2,DB00765
DB00904,2,DB05271
DB04946,2,DB00268
DB06770,2,DB00268
DB00371,2,DB00413
DB00323,2,DB00413
DB01236,2,DB00765
DB00231,2,DB00268
DB00454,2,DB05271
DB00555,2,DB00268
DB09225,2,DB05271
DB01161,2,DB00765
DB00341,2,DB00413
DB13025,2,DB00413
DB00794,2,DB00268
DB01463,2,DB00765
DB01580,2,DB00268
DB01224,2,DB00413
DB00484,2,DB00268
DB00543,2,DB00765
DB00356,2,DB05271
DB01219,2,DB05271
DB06282,2,DB05271
DB01068,2,DB05271
DB00555,2,DB00765
DB00794,2,DB05271
DB00985,2,DB00268
DB00897,2,DB05271
DB01615,2,DB05271
DB00854,2,DB00765
DB06594,2,DB00268
DB01355,2,DB00765
DB00660,2,DB05271
DB00486,2,DB05271
DB06690,2,DB05271
DB00950,2,DB00268
DB01159,2,DB00268
DB00972,2,DB05271
DB04908,2,DB00765
DB00849,2,DB00268
DB01159,2,DB05271
DB04908,2,DB00413
DB00708,2,DB00268
DB08987,2,DB00413
DB04841,2,DB00268
DB00818,2,DB00413
DB06716,2,DB00765
DB01614,2,DB00268
DB01002,2,DB00268
DB00252,2,DB00268
DB13025,2,DB00765
DB00237,2,DB05271
DB13323,2,DB00413
DB00241,2,DB05271
DB12532,2,DB00268
DB00321,2,DB05271
DB00433,2,DB05271
DB09342,2,DB00268
DB01198,2,DB05271
DB00771,2,DB00765
DB00474,2,DB00268
DB00906,2,DB00413
DB01219,2,DB00765
DB01242,2,DB05271
DB00924,2,DB05271
DB00395,2,DB00765
DB01081,2,DB00413
DB00281,2,DB00765
DB00980,2,DB00413
DB00904,2,DB00765
DB00611,2,DB00268
DB00747,2,DB00413
DB00898,2,DB05271
DB00737,2,DB05271
DB09342,2,DB05271
DB00402,2,DB05271
DB00391,2,DB00765
DB00427,2,DB05271
DB00231,2,DB00413
DB00427,2,DB00413
DB00405,2,DB05271
DB06216,2,DB00268
DB09085,2,DB05271
DB01161,2,DB05271
DB00423,2,DB00268
DB09009,2,DB05271
DB00486,2,DB00765
DB01178,2,DB00765
DB00907,2,DB00268
DB00363,2,DB00765
DB00333,2,DB00268
DB01236,2,DB05271
DB00349,2,DB05271
DB06282,2,DB00268
DB00748,2,DB00413
DB00898,2,DB00413
DB00892,2,DB00765
DB01588,2,DB00765
DB00490,2,DB00268
DB01068,2,DB00413
DB00934,2,DB00413
DB00409,2,DB00765
DB01618,2,DB00413
DB00494,2,DB00413
DB00508,2,DB00268
DB00909,2,DB00413
DB00679,2,DB00765
DB00768,2,DB00413
DB09225,2,DB00268
DB00323,2,DB05271
DB00909,2,DB00765
DB00230,2,DB00268
DB00454,2,DB00268
DB00344,2,DB00765
DB01466,2,DB00413
DB00341,2,DB05271
DB00273,2,DB00765
DB00455,2,DB05271
DB00829,2,DB00765
DB00181,2,DB00413
DB01227,2,DB00268
DB06716,2,DB00268
DB01189,2,DB00268
DB00980,2,DB05271
DB08883,2,DB00268
DB01558,2,DB00268
DB00933,2,DB00268
DB08815,2,DB00268
DB01041,2,DB05271
DB09118,2,DB00898
DB01142,2,DB00413
DB00726,2,DB00268
DB00850,2,DB05271
DB00875,2,DB00765
DB11609,2,DB05271
DB00660,2,DB00765
DB09068,2,DB00268
DB00625,2,DB00765
DB06770,2,DB05271
DB01106,2,DB05271
DB00752,2,DB00413
DB00334,2,DB00765
DB01235,2,DB00765
DB00750,2,DB05271
DB00898,2,DB00765
DB01209,2,DB00268
DB00679,2,DB00268
DB01159,2,DB00765
DB00904,2,DB00413
DB01173,2,DB05271
DB00420,2,DB00765
DB00405,2,DB00765
DB00907,2,DB00413
DB00423,2,DB05271
DB00327,2,DB00413
DB01353,2,DB00413
DB00593,2,DB00765
DB01567,2,DB00765
DB00508,2,DB05271
DB00831,2,DB00765
DB00318,2,DB05271
DB01351,2,DB05271
DB09072,2,DB00765
DB00599,2,DB00765
DB00972,2,DB00413
DB06288,2,DB00413
DB00418,2,DB00413
DB00189,2,DB00413
DB00768,2,DB05271
DB00402,2,DB00413
DB00395,2,DB00413
DB00849,2,DB00413
DB01563,2,DB00765
DB00295,2,DB00413
DB01192,2,DB00765
DB00341,2,DB00765
DB00273,2,DB05271
DB01176,2,DB00413
DB01545,2,DB00765
DB00408,2,DB00413
DB01551,2,DB00413
DB13323,2,DB00268
DB00502,2,DB00413
DB09224,2,DB00268
DB04841,2,DB00413
DB00645,2,DB00765
DB01192,2,DB05271
DB13872,2,DB05271
DB00850,2,DB00268
DB01452,2,DB00413
DB00313,2,DB05271
DB00313,2,DB00268
DB01154,2,DB05271
DB00726,2,DB00765
DB00831,2,DB00268
DB01081,2,DB00268
DB00831,2,DB05271
DB01320,2,DB00413
DB01440,2,DB00765
DB00404,2,DB05271
DB00334,2,DB00413
DB00996,2,DB05271
DB09345,2,DB05271
DB00189,2,DB00765
DB00899,2,DB00765
DB01267,2,DB05271
DB01081,2,DB05271
DB01154,2,DB00413
DB00557,2,DB00765
DB01018,2,DB00268
DB00849,2,DB00765
DB09034,2,DB00765
DB00656,2,DB00765
DB00829,2,DB00268
DB01621,2,DB00268
DB00647,2,DB00765
DB00972,2,DB00268
DB09072,2,DB00268
DB01178,2,DB00268
DB00899,2,DB00413
DB01069,2,DB00413
DB09286,2,DB00413
DB00754,2,DB05271
DB08922,2,DB00765
DB09085,2,DB00765
DB01615,2,DB00268
DB00433,2,DB00765
DB01238,2,DB00413
DB00690,2,DB00413
DB00334,2,DB00268
DB00425,2,DB00268
DB00967,2,DB00268
DB00950,2,DB05271
DB00854,2,DB00413
DB01544,2,DB05271
DB09345,2,DB00268
DB06144,2,DB00765
DB00906,2,DB00268
DB06204,2,DB00765
DB06716,2,DB00413
DB01236,2,DB00413
DB01567,2,DB00268
DB00283,2,DB00268
DB06204,2,DB05271
DB00433,2,DB00413
DB01209,2,DB00413
DB00933,2,DB05271
DB13872,2,DB00765
DB00231,2,DB00765
DB01028,2,DB00765
DB00807,2,DB00268
DB01614,2,DB05271
DB00708,2,DB00765
DB09085,2,DB00268
DB01209,2,DB00765
DB01189,2,DB00413
DB06594,2,DB00413
DB00697,2,DB00413
DB01351,2,DB00765
DB00341,2,DB00268
DB00434,2,DB00413
DB00753,2,DB00413
DB00474,2,DB00413
DB06288,2,DB05271
DB01086,2,DB05271
DB00404,2,DB00268
DB00425,2,DB00765
DB01173,2,DB00268
DB00474,2,DB00765
DB00831,2,DB00413
DB00898,2,DB00268
DB00906,2,DB05271
DB00189,2,DB00268
DB01320,2,DB05271
DB00961,2,DB00413
DB00933,2,DB00765
DB00588,2,DB00413
DB08883,2,DB05271
DB00246,2,DB00413
DB05246,2,DB05271
DB00645,2,DB00268
DB01621,2,DB00765
DB01174,2,DB00765
DB00543,2,DB00268
DB01239,2,DB00268
DB00292,2,DB05271
DB00297,2,DB00268
DB01403,2,DB00413
DB00897,2,DB00268
DB06153,2,DB00268
DB00748,2,DB05271
DB01267,2,DB00268
DB00899,2,DB00268
DB04953,2,DB00413
DB00230,2,DB00413
DB00623,2,DB00765
DB00363,2,DB05271
DB00237,2,DB00268
DB01544,2,DB00413
DB00555,2,DB00334
DB09345,2,DB00765
DB01433,2,DB00765
DB00281,2,DB00268
DB01242,2,DB00765
DB00623,2,DB00413
DB00450,2,DB00268
DB04842,2,DB05271
DB01567,2,DB05271
DB08987,2,DB00268
DB06288,2,DB00268
DB00748,2,DB00765
DB00366,2,DB05271
DB00557,2,DB00413
DB06282,2,DB00413
DB01595,2,DB05271
DB00540,2,DB00268
DB00298,2,DB00268
DB00835,2,DB00268
DB00647,2,DB00413
DB00921,2,DB00413
DB00660,2,DB00268
DB00647,2,DB00268
DB00321,2,DB00765
DB00625,2,DB00413
DB00543,2,DB00413
DB09117,2,DB00413
DB00557,2,DB00268
DB01615,2,DB00765
DB00176,2,DB00268
DB04908,2,DB05271
DB09128,2,DB05271
DB00402,2,DB00765
DB00818,2,DB05271
DB00909,2,DB05271
DB01551,2,DB00268
DB00754,2,DB00413
DB00344,2,DB05271
DB01176,2,DB00765
DB01623,2,DB00765
DB00391,2,DB05271
DB08987,2,DB05271
DB01466,2,DB00765
DB01466,2,DB00268
DB00494,2,DB00765
DB00844,2,DB00765
DB00490,2,DB05271
DB06738,2,DB05271
DB00956,2,DB05271
DB01202,2,DB00765
DB01221,2,DB05271
DB00295,2,DB05271
DB00653,2,DB05271
DB00653,2,DB00268
DB00555,2,DB00413
DB00750,2,DB00413
DB01161,2,DB00268
DB01353,2,DB05271
DB00186,2,DB00765
DB00623,2,DB00268
DB00527,2,DB00765
DB09017,2,DB05271
DB09085,2,DB00413
DB00802,2,DB00268
DB01173,2,DB00413
DB01142,2,DB00268
DB00297,2,DB00413
DB01580,2,DB00413
DB01242,2,DB00268
DB00737,2,DB00413
DB00747,2,DB00765
DB01501,2,DB05271
DB00477,2,DB05271
DB01615,2,DB00413
DB00497,2,DB00268
DB00477,2,DB00765
DB09118,2,DB00413
DB00395,2,DB00268
DB01239,2,DB05271
DB01100,2,DB00413
DB00427,2,DB00765
DB00949,2,DB05271
DB08922,2,DB00413
DB01065,2,DB00413
DB00321,2,DB00268
DB01080,2,DB00413
DB01587,2,DB00765
DB01154,2,DB00268
DB00962,2,DB05271
DB00564,2,DB00765
DB00241,2,DB00268
DB00450,2,DB00413
DB00371,2,DB00765
DB01151,2,DB00765
DB01219,2,DB00413
DB00475,2,DB05271
DB00934,2,DB00268
DB01065,2,DB00268
DB01463,2,DB00268
DB01238,2,DB00765
DB00611,2,DB05271
DB01595,2,DB00413
DB06738,2,DB00268
DB00296,2,DB00765
DB00508,2,DB00413
DB01209,2,DB05271
DB00753,2,DB00268
DB06216,2,DB00413
DB00734,2,DB05271
DB00283,2,DB05271
DB00458,2,DB00413
DB01154,2,DB00765
DB04844,2,DB05271
DB00721,2,DB00765
DB09224,2,DB05271
DB01563,2,DB00413
DB00502,2,DB00765
DB01142,2,DB05271
DB01320,2,DB00268
DB00967,2,DB05271
DB01219,2,DB00268
DB05246,2,DB00765
DB01002,2,DB00413
DB00967,2,DB00765
DB00907,2,DB00765
DB00193,2,DB00413
DB06144,2,DB05271
DB01075,2,DB00413
DB01624,2,DB00765
DB01621,2,DB00413
DB00230,2,DB05271
DB08872,2,DB00413
DB06204,2,DB00268
DB00818,2,DB00765
DB01189,2,DB00765
DB00237,2,DB00413
DB01114,2,DB00413
DB00850,2,DB00413
DB01267,2,DB00413
DB01159,2,DB00413
DB00527,2,DB00413
DB00752,2,DB00268
DB06153,2,DB00765
DB01452,2,DB05271
DB00349,2,DB00413
DB00961,2,DB00765
DB06594,2,DB05271
DB00656,2,DB05271
DB01558,2,DB05271
DB00683,2,DB00765
DB00418,2,DB00268
DB00967,2,DB00413
DB01202,2,DB00413
DB09068,2,DB00413
DB01239,2,DB00765
DB09009,2,DB00413
DB06738,2,DB00413
DB09071,2,DB05271
DB00228,2,DB05271
DB00371,2,DB00268
DB04841,2,DB05271
DB00363,2,DB00268
DB00312,2,DB00413
DB06282,2,DB00765
DB00405,2,DB00413
DB00408,2,DB05271
DB00575,2,DB00268
DB00985,2,DB00413
DB00934,2,DB05271
DB01215,2,DB05271
DB01227,2,DB00413
DB00726,2,DB05271
DB00652,2,DB00268
DB00802,2,DB05271
DB01551,2,DB05271
DB01069,2,DB05271
DB00907,2,DB05271
DB00295,2,DB00268
DB00497,2,DB00765
DB00623,2,DB05271
DB00721,2,DB00413
DB00318,2,DB00765
DB00564,2,DB00413
DB09068,2,DB00765
DB00555,2,DB05271
DB00807,2,DB00413
DB00628,2,DB00413
DB01545,2,DB00413
DB00298,2,DB00765
DB08815,2,DB00765
DB00186,2,DB05271
DB00450,2,DB05271
DB01403,2,DB00765
DB00333,2,DB05271
DB00854,3,DB01104
DB00490,3,DB04896
DB00924,3,DB00182
DB09245,3,DB00540
DB00889,3,DB00476
DB00904,3,DB06700
DB00647,3,DB01175
DB00776,3,DB01037
DB00802,3,DB06700
DB11699,3,DB00285
DB01626,3,DB09241
DB00377,3,DB01247
DB00150,3,DB09068
DB00904,3,DB04871
DB00757,3,DB00454
DB00805,3,DB00334
DB00924,3,DB09241
DB00924,3,DB01037
DB00377,3,DB04871
DB00904,3,DB01247
DB00757,3,DB00215
DB00614,3,DB00344
DB09042,3,DB01200
DB00377,3,DB00924
DB09042,3,DB00780
DB00854,3,DB00472
DB09244,3,DB01149
DB11699,3,DB09042
DB00377,3,DB00540
DB00802,3,DB00476
DB01626,3,DB00458
DB09042,3,DB00953
DB01367,3,DB00514
DB01433,3,DB00285
DB09244,3,DB01175
DB09245,3,DB09167
DB11699,3,DB00952
DB09042,3,DB01175
DB00614,3,DB00215
DB09042,3,DB00715
DB00921,3,DB01175
DB09245,3,DB08918
DB00899,3,DB04896
DB00956,3,DB06700
DB00377,3,DB00952
DB11699,3,DB00320
DB09209,3,DB09245
DB00614,3,DB00334
DB00752,3,DB00514
DB00150,3,DB09244
DB00614,3,DB00540
DB01247,3,DB09241
DB11609,3,DB08918
DB00899,3,DB00215
DB00614,3,DB00176
DB00601,3,DB00726
DB11699,3,DB08918
DB09245,3,DB00715
DB00904,3,DB01037
DB00285,3,DB00514
DB09042,3,DB00752
DB00476,3,DB00924
DB08918,3,DB09241
DB11699,3,DB01356
DB00611,3,DB00715
DB00904,3,DB00490
DB01192,3,DB08918
DB01168,3,DB00514
DB00377,3,DB00321
DB00889,3,DB09042
DB01227,3,DB04896
DB00150,3,DB00904
DB00889,3,DB00998
DB00327,3,DB04896
DB01209,3,DB00476
DB00150,3,DB00497
DB00490,3,DB00215
DB11609,3,DB00472
DB00844,3,DB01175
DB01452,3,DB00476
DB00377,3,DB00215
DB09042,3,DB00285
DB01466,3,DB04896
DB00377,3,DB00315
DB00757,3,DB00998
DB00601,3,DB01151
DB00601,3,DB00344
DB00757,3,DB01168
DB00904,3,DB00924
DB00327,3,DB06700
DB00150,3,DB00490
DB00472,3,DB09241
DB00757,3,DB06684
DB00601,3,DB00924
DB09244,3,DB00514
DB01356,3,DB04896
DB00150,3,DB00752
DB09042,3,DB01104
DB11699,3,DB01253
DB09244,3,DB08918
DB00497,3,DB04896
DB11699,3,DB01037
DB01452,3,DB04896
DB00327,3,DB01175
DB00899,3,DB01149
DB09042,3,DB00540
DB00150,3,DB01156
DB00150,3,DB00540
DB01356,3,DB00285
DB00844,3,DB00715
DB00921,3,DB08918
DB01168,3,DB09241
DB09209,3,DB01626
DB00854,3,DB08918
DB01356,3,DB00715
DB00458,3,DB09241
DB00150,3,DB00333
DB00715,3,DB09241
DB00490,3,DB00334
DB11699,3,DB01104
DB00889,3,DB00454
DB00150,3,DB00476
DB01433,3,DB04896
DB09245,3,DB00656
DB00150,3,DB01151
DB11699,3,DB00696
DB00757,3,DB00514
DB01466,3,DB06700
DB00805,3,DB00540
DB09244,3,DB00215
DB00150,3,DB00907
DB11699,3,DB00813
DB09209,3,DB00182
DB01037,3,DB00514
DB11609,3,DB00476
DB00889,3,DB01247
DB00377,3,DB00514
DB01104,3,DB00514
DB00321,3,DB09241
DB00708,3,DB04896
DB00476,3,DB09167
DB00924,3,DB09245
DB09042,3,DB00333
DB00497,3,DB01175
DB01433,3,DB00476
DB01433,3,DB00472
DB00889,3,DB00514
DB09245,3,DB00514
DB00490,3,DB09068
DB00377,3,DB00216
DB00377,3,DB01175
DB00904,3,DB00315
DB00924,3,DB01626
DB00377,3,DB01253
DB00934,3,DB09241
DB00904,3,DB01175
DB00318,3,DB08918
DB09042,3,DB00458
DB00182,3,DB00514
DB00708,3,DB06700
DB00652,3,DB00476
DB00899,3,DB00472
DB09042,3,DB00696
DB00757,3,DB06700
DB00476,3,DB09289
DB09042,3,DB06700
DB00476,3,DB09241
DB00652,3,DB00715
DB09244,3,DB04896
DB00150,3,DB00953
DB01626,3,DB00715
DB01551,3,DB08918
DB00904,3,DB01168
DB00377,3,DB01104
DB09244,3,DB09167
DB01227,3,DB00715
DB00150,3,DB00889
DB11699,3,DB00344
DB01356,3,DB01149
DB00757,3,DB01037
DB00780,3,DB00514
DB00150,3,DB00215
DB00904,3,DB00918
DB09042,3,DB00320
DB00889,3,DB01367
DB09244,3,DB01242
DB01081,3,DB00285
DB00150,3,DB00614
DB00182,3,DB09241
DB01626,3,DB01149
DB00889,3,DB04896
DB00490,3,DB08918
DB09245,3,DB00344
DB00757,3,DB00918
DB00611,3,DB01104
DB00601,3,DB00458
DB00924,3,DB09244
DB01081,3,DB06700
DB00889,3,DB00780
DB00377,3,DB01151
DB09042,3,DB01168
DB11699,3,DB00780
DB01551,3,DB06700
DB00889,3,DB00248
DB01356,3,DB06700
DB06700,3,DB00514
DB00757,3,DB00813
DB00614,3,DB00514
DB09209,3,DB00614
DB11699,3,DB01149
DB00899,3,DB00285
DB00805,3,DB08918
DB00476,3,DB00726
DB00601,3,DB04896
DB00708,3,DB01104
DB00904,3,DB00752
DB01626,3,DB00334
DB11699,3,DB00953
DB01192,3,DB01175
DB00802,3,DB04896
DB00805,3,DB00656
DB00601,3,DB00176
DB00757,3,DB04871
DB00490,3,DB00543
DB01227,3,DB01175
DB00844,3,DB01104
DB00844,3,DB06700
DB00889,3,DB01171
DB11609,3,DB06700
DB09042,3,DB01151
DB09241,3,DB00514
DB00150,3,DB00176
DB01626,3,DB00215
DB11699,3,DB01171
DB00805,3,DB00514
DB00150,3,DB09245
DB00476,3,DB01151
DB00904,3,DB01367
DB01452,3,DB01175
DB01209,3,DB00715
DB09244,3,DB06700
DB11699,3,DB00321
DB00377,3,DB00490
DB01626,3,DB08918
DB00647,3,DB06700
DB09245,3,DB00458
DB11609,3,DB01104
DB01367,3,DB09241
DB00924,3,DB01168
DB01626,3,DB01242
DB11699,3,DB00476
DB00150,3,DB00315
DB01192,3,DB06700
DB01433,3,DB06700
DB09042,3,DB00476
DB00647,3,DB01104
DB00614,3,DB01104
DB00150,3,DB00193
DB00476,3,DB01142
DB00377,3,DB01356
DB01626,3,DB00472
DB00780,3,DB09241
DB00904,3,DB00248
DB00647,3,DB00472
DB11699,3,DB09068
DB01356,3,DB00215
DB09042,3,DB00669
DB00889,3,DB06700
DB11699,3,DB00176
DB09042,3,DB00193
DB09042,3,DB00472
DB09042,3,DB00952
DB11699,3,DB00454
DB00844,3,DB01149
DB09042,3,DB06684
DB00476,3,DB00344
DB00614,3,DB09241
DB11699,3,DB00918
DB00889,3,DB01200
DB11699,3,DB01247
DB00490,3,DB00476
DB00377,3,DB00918
DB11699,3,DB04896
DB00601,3,DB01242
DB00285,3,DB00334
DB00377,3,DB01142
DB01171,3,DB00514
DB00708,3,DB00472
DB00904,3,DB01253
DB00805,3,DB04896
DB00904,3,DB00601
DB11699,3,DB01069
DB00805,3,DB00321
DB11699,3,DB00216
DB00844,3,DB00472
DB00176,3,DB00514
DB11699,3,DB00752
DB01209,3,DB01149
DB00150,3,DB01037
DB11699,3,DB00514
DB11699,3,DB00370
DB09042,3,DB00216
DB01227,3,DB00476
DB00652,3,DB01104
DB01081,3,DB00476
DB11699,3,DB01142
DB09042,3,DB01171
DB04896,3,DB09241
DB11699,3,DB04871
DB01192,3,DB04896
DB00150,3,DB00669
DB00285,3,DB00656
DB09244,3,DB01151
DB11699,3,DB01175
DB00805,3,DB01175
DB00285,3,DB09241
DB00805,3,DB00726
DB01356,3,DB00472
DB00295,3,DB06700
DB06738,3,DB08918
DB00805,3,DB00344
DB00726,3,DB09241
DB09245,3,DB00321
DB00956,3,DB04896
DB09042,3,DB01242
DB00854,3,DB01149
DB00708,3,DB00715
DB00150,3,DB01356
DB09244,3,DB09241
DB11699,3,DB06684
DB00150,3,DB01367
DB01356,3,DB08918
DB00215,3,DB00514
DB00921,3,DB06700
DB00854,3,DB06700
DB00150,3,DB00285
DB01466,3,DB08918
DB00327,3,DB08918
DB00752,3,DB09167
DB00150,3,DB00472
DB11699,3,DB00458
DB09042,3,DB01356
DB00757,3,DB00216
DB11699,3,DB00726
DB01626,3,DB09167
DB00490,3,DB00176
DB09042,3,DB00315
DB09209,3,DB09244
DB00921,3,DB04896
DB00752,3,DB09241
DB09042,3,DB00543
DB00652,3,DB01149
DB00614,3,DB00285
DB09167,3,DB09241
DB01104,3,DB09241
DB00889,3,DB00696
DB09042,3,DB09068
DB09042,3,DB00934
DB01081,3,DB01104
DB00318,3,DB04896
DB00150,3,DB01171
DB00377,3,DB00476
DB01626,3,DB00656
DB00377,3,DB00780
DB00715,3,DB00514
DB00924,3,DB01367
DB00614,3,DB00458
DB00601,3,DB06700
DB00476,3,DB00514
DB00924,3,DB00752
DB01356,3,DB01104
DB06700,3,DB09241
DB09245,3,DB00285
DB11609,3,DB01149
DB11699,3,DB00543
DB01452,3,DB01104
DB04896,3,DB00514
DB06700,3,DB00334
DB00889,3,DB00918
DB09245,3,DB01104
DB01626,3,DB00540
DB01209,3,DB08918
DB00889,3,DB06684
DB00377,3,DB01242
DB09245,3,DB00472
DB00924,3,DB00805
DB00647,3,DB00215
DB00377,3,DB00656
DB00295,3,DB04896
DB00150,3,DB00656
DB00708,3,DB00215
DB11699,3,DB00315
DB09209,3,DB01171
DB01433,3,DB01104
DB11699,3,DB00656
DB00904,3,DB00216
DB01452,3,DB00472
DB00476,3,DB00334
DB09042,3,DB00998
DB00904,3,DB00780
DB00889,3,DB09068
DB00780,3,DB09167
DB00150,3,DB00458
DB00889,3,DB00924
DB00377,3,DB00543
DB11609,3,DB04896
DB01209,3,DB04896
DB01551,3,DB01175
DB01433,3,DB01149
DB09245,3,DB00215
DB00904,3,DB00998
DB00757,3,DB00696
DB01626,3,DB00726
DB00150,3,DB00454
DB01175,3,DB09241
DB01209,3,DB00215
DB01209,3,DB01104
DB11699,3,DB00490
DB01551,3,DB04896
DB06738,3,DB01175
DB00150,3,DB00998
DB11609,3,DB00715
DB09042,3,DB00726
DB00614,3,DB00476
DB00757,3,DB09042
DB06738,3,DB04896
DB00150,3,DB06654
DB01227,3,DB00472
DB09245,3,DB00543
DB01626,3,DB01151
DB00757,3,DB00780
DB11609,3,DB00285
DB09244,3,DB00344
DB09209,3,DB00780
DB06738,3,DB06700
DB00150,3,DB04896
DB00904,3,DB04896
DB00889,3,DB08918
DB00904,3,DB08918
DB00344,3,DB09241
DB01433,3,DB08918
DB00150,3,DB06684
DB11699,3,DB00924
DB00889,3,DB00601
DB00854,3,DB00215
DB11699,3,DB01168
DB01171,3,DB09241
DB01227,3,DB08918
DB09042,3,DB08918
DB09042,3,DB04871
DB00377,3,DB00333
DB00150,3,DB01233
DB01626,3,DB00176
DB09244,3,DB00540
DB00377,3,DB00370
DB00377,3,DB00998
DB00476,3,DB00540
DB00757,3,DB01171
DB01227,3,DB00215
DB00904,3,DB00952
DB00956,3,DB01175
DB00601,3,DB01149
DB09244,3,DB00458
DB00601,3,DB08918
DB00540,3,DB09241
DB00854,3,DB01175
DB08918,3,DB00514
DB00497,3,DB08918
DB09245,3,DB06700
DB00757,3,DB08918
DB00150,3,DB00918
DB00150,3,DB09241
DB00377,3,DB01367
DB00150,3,DB01247
DB09245,3,DB00176
DB09245,3,DB00726
DB00899,3,DB01175
DB00899,3,DB00715
DB00497,3,DB06700
DB00614,3,DB00726
DB00614,3,DB06700
DB00904,3,DB00669
DB00611,3,DB08918
DB00377,3,DB00248
DB09042,3,DB00514
DB09209,3,DB00752
DB09245,3,DB01242
DB00150,3,DB01104
DB01452,3,DB08918
DB00757,3,DB01367
DB01227,3,DB06700
DB00889,3,DB00953
DB01452,3,DB06700
DB00150,3,DB06204
DB00647,3,DB00715
DB09244,3,DB01104
DB00377,3,DB00458
DB00150,3,DB08918
DB00150,3,DB00601
DB01081,3,DB01149
DB00601,3,DB00543
DB00854,3,DB00476
DB00150,3,DB00726
DB01433,3,DB00715
DB00476,3,DB00543
DB01626,3,DB00514
DB01247,3,DB00514
DB01433,3,DB01175
DB00757,3,DB00924
DB00543,3,DB09241
DB00614,3,DB09167
DB00377,3,DB01069
DB00601,3,DB00472
DB09042,3,DB01247
DB00490,3,DB01175
DB00924,3,DB01171
DB00899,3,DB08918
DB09244,3,DB00656
DB00601,3,DB01104
DB00904,3,DB00215
DB00182,3,DB00656
DB00805,3,DB01149
DB00757,3,DB00315
DB00854,3,DB04896
DB01242,3,DB09241
DB01209,3,DB00285
DB00899,3,DB01104
DB00295,3,DB01175
DB01209,3,DB06700
DB08918,3,DB00334
DB11699,3,DB00472
DB01452,3,DB00215
DB00802,3,DB01104
DB11699,3,DB01242
DB09244,3,DB00285
DB01356,3,DB01175
DB00377,3,DB08918
DB01356,3,DB00176
DB00611,3,DB01175
DB00614,3,DB01149
DB00490,3,DB06700
DB11609,3,DB01175
DB00844,3,DB00285
DB00899,3,DB06700
DB00802,3,DB00715
DB00176,3,DB09241
DB00601,3,DB00215
DB00614,3,DB04896
DB00476,3,DB00458
DB09244,3,DB00715
DB11699,3,DB01367
DB00805,3,DB09241
DB01356,3,DB00476
DB00889,3,DB01175
DB00854,3,DB00285
DB00150,3,DB00370
DB11699,3,DB00248
DB09042,3,DB00918
DB01433,3,DB00215
DB01142,3,DB09241
DB00904,3,DB01171
DB00377,3,DB01168
DB09167,4,DB01255
DB00726,4,DB00182
DB01242,4,DB00937
DB09167,4,DB00937
DB00321,4,DB01255
DB00321,4,DB00937
DB00321,4,DB01576
DB01242,4,DB01255
DB00726,4,DB00937
DB09167,4,DB09352
DB00458,4,DB01255
DB00344,4,DB00182
DB09289,4,DB09352
DB00543,4,DB09352
DB09167,4,DB00191
DB00924,4,DB00937
DB00458,4,DB09352
DB00344,4,DB09352
DB00344,4,DB01576
DB00344,4,DB01255
DB00458,4,DB00937
DB00458,4,DB00191
DB00344,4,DB00191
DB00540,4,DB01576
DB00543,4,DB00937
DB00543,4,DB01255
DB00726,4,DB01576
DB00344,4,DB00937
DB01151,4,DB01255
DB00726,4,DB01255
DB00540,4,DB00937
DB01151,4,DB00191
DB00540,4,DB00191
DB09289,4,DB01255
DB00726,4,DB09352
DB09289,4,DB01576
DB09289,4,DB00191
DB00726,4,DB00191
DB00924,4,DB00191
DB06700,5,DB00935
DB00476,5,DB01288
DB00476,5,DB00871
DB00486,5,DB00610
DB08918,5,DB00983
DB00285,5,DB06711
DB04896,5,DB00751
DB00285,5,DB00221
DB01062,5,DB00470
DB00804,5,DB00470
DB08918,5,DB01365
DB08918,5,DB00610
DB00809,5,DB00486
