d1,r,d2
DB01197,3,DB01089
DB01170,3,DB01580
DB01427,3,DB00325
DB00270,3,DB00797
DB01275,3,DB00866
DB00217,3,DB00622
DB00606,3,DB09238
DB00519,3,DB09235
DB01193,3,DB01180
DB00346,3,DB01324
DB00866,3,DB00881
DB04948,3,DB00765
DB09220,3,DB06268
DB01174,3,DB00975
DB01229,3,DB00734
DB01244,3,DB08808
DB01116,3,DB06694
DB00584,3,DB00692
DB00622,3,DB01136
DB00797,3,DB01158
DB01615,3,DB04861
DB00774,3,DB00808
DB00797,3,DB01180
DB00706,3,DB00734
DB00805,3,DB00925
DB01348,3,DB02638
DB01275,3,DB00692
DB00343,3,DB00692
DB00519,3,DB00765
DB01088,3,DB09235
DB00575,3,DB06694
DB00182,3,DB01136
DB06826,3,DB06268
DB00373,3,DB01021
DB00418,3,DB01197
DB01340,3,DB09238
DB00420,3,DB01297
DB01023,3,DB08932
DB00612,3,DB01348
DB01626,3,DB00521
DB09220,3,DB00796
DB08941,3,DB00734
DB00706,3,DB07615
DB00780,3,DB00521
DB01088,3,DB09238
DB00968,3,DB06712
DB09282,3,DB00606
DB00195,3,DB00374
DB00614,3,DB00575
DB01325,3,DB00691
DB09220,3,DB01169
DB00692,3,DB01136
DB00869,3,DB00925
DB01154,3,DB00780
DB01029,3,DB06403
DB00866,3,DB00765
DB01238,3,DB01275
DB00796,3,DB00797
DB00374,3,DB01021
DB01119,3,DB01054
DB00519,3,DB06268
DB01622,3,DB04846
DB00325,3,DB04840
DB00373,3,DB08932
DB00524,3,DB09477
DB01238,3,DB00350
DB00474,3,DB00678
DB00774,3,DB00869
DB08907,3,DB00214
DB00805,3,DB00575
DB01116,3,DB04840
DB00805,3,DB00287
DB00275,3,DB01170
DB00623,3,DB00373
DB01626,3,DB00401
DB00599,3,DB01023
DB00214,3,DB11362
DB00373,3,DB01180
DB01615,3,DB00598
DB00797,3,DB00876
DB00794,3,DB09038
DB00780,3,DB06694
DB00692,3,DB01180
DB00325,3,DB00692
DB01174,3,DB00876
DB01119,3,DB01275
DB00575,3,DB04840
DB00805,3,DB06712
DB01615,3,DB00187
DB00508,3,DB01214
DB00780,3,DB09070
DB01174,3,DB01367
DB00374,3,DB00492
DB00808,3,DB01170
DB09245,3,DB00612
DB01608,3,DB01203
DB00614,3,DB00177
DB01116,3,DB01023
DB00373,3,DB00654
DB01174,3,DB00275
DB00177,3,DB06403
DB01023,3,DB01054
DB00925,3,DB00734
DB01214,3,DB01348
DB00622,3,DB00692
DB00217,3,DB00374
DB09242,3,DB01214
DB00477,3,DB01359
DB00346,3,DB00571
DB01115,3,DB00734
DB01119,3,DB00968
DB04743,3,DB00325
DB00820,3,DB00457
DB09282,3,DB09236
DB00275,3,DB02638
DB06267,3,DB00590
DB00468,3,DB01244
DB00521,3,DB01054
DB00310,3,DB01244
DB00654,3,DB01193
DB01340,3,DB04846
DB00178,3,DB04948
DB00275,3,DB01240
DB00774,3,DB06826
DB01615,3,DB01295
DB01626,3,DB00335
DB00350,3,DB00692
DB01203,3,DB08932
DB01119,3,DB01180
DB09242,3,DB00808
DB00350,3,DB06403
DB00178,3,DB00869
DB00182,3,DB00519
DB00381,3,DB00866
DB01355,3,DB00800
DB09220,3,DB01020
DB00661,3,DB01295
DB00590,3,DB00797
DB00418,3,DB00598
DB01171,3,DB00350
DB00623,3,DB00571
DB09241,3,DB01244
DB00876,3,DB09236
DB01246,3,DB00295
DB00614,3,DB00217
DB01355,3,DB04920
DB00806,3,DB00966
DB00374,3,DB00790
DB00226,3,DB09070
DB01119,3,DB00528
DB09235,3,DB00325
DB00606,3,DB00881
DB00217,3,DB01244
DB00287,3,DB01348
DB01174,3,DB00964
DB01037,3,DB00691
DB00614,3,DB09220
DB00474,3,DB00492
DB00831,3,DB00335
DB01037,3,DB01197
DB09220,3,DB00524
DB01088,3,DB08932
DB01238,3,DB09242
DB00925,3,DB01359
DB09220,3,DB00679
DB09241,3,DB06694
DB00629,3,DB00654
DB00401,3,DB01580
DB09026,3,DB11362
DB00468,3,DB00692
DB00312,3,DB01162
DB00599,3,DB00796
DB01037,3,DB00598
DB01348,3,DB00765
DB00794,3,DB04920
DB00321,3,DB09220
DB01119,3,DB00790
DB00492,3,DB01240
DB00752,3,DB01240
DB09236,3,DB09477
DB00590,3,DB00212
DB00212,3,DB00528
DB00849,3,DB00178
DB00195,3,DB06712
DB01614,3,DB08808
DB00264,3,DB09477
DB00774,3,DB01324
DB00880,3,DB09070
DB00999,3,DB01244
DB00790,3,DB01143
DB00457,3,DB01074
DB00381,3,DB00692
DB00559,3,DB00790
DB01029,3,DB01054
DB00571,3,DB01089
DB00780,3,DB01021
DB09220,3,DB08932
DB01351,3,DB00727
DB00623,3,DB08808
DB01608,3,DB01297
DB00182,3,DB00881
DB06826,3,DB08932
DB01367,3,DB01626
DB01116,3,DB09026
DB01136,3,DB01244
DB00691,3,DB11362
DB00590,3,DB01324
DB00849,3,DB00975
DB01023,3,DB01089
DB01240,3,DB01244
DB01246,3,DB01193
DB00468,3,DB01089
DB00433,3,DB00335
DB00599,3,DB00393
DB00393,3,DB00905
DB00206,3,DB09235
DB00374,3,DB01089
DB01174,3,DB00373
DB00468,3,DB00869
DB00217,3,DB01170
DB01158,3,DB01143
DB06207,3,DB09232
DB00612,3,DB01090
DB01174,3,DB00780
DB01351,3,DB00876
DB00217,3,DB00968
DB00584,3,DB00925
DB00869,3,DB09477
DB00797,3,DB01359
DB00933,3,DB04846
DB01626,3,DB01170
DB01367,3,DB01214
DB00752,3,DB00325
DB00999,3,DB01240
DB04948,3,DB09477
DB00468,3,DB09477
DB00270,3,DB01244
DB00433,3,DB00373
DB00752,3,DB00350
DB00474,3,DB08941
DB00905,3,DB04861
DB01037,3,DB04861
DB01367,3,DB00905
DB09242,3,DB00492
DB00418,3,DB00264
DB01037,3,DB06712
DB04840,3,DB00401
DB01355,3,DB01037
DB00270,3,DB00774
DB00584,3,DB00629
DB00960,3,DB01348
DB00521,3,DB00765
DB01088,3,DB00206
DB00599,3,DB00703
DB00905,3,DB01089
DB06712,3,DB08931
DB09282,3,DB01348
DB00960,3,DB02638
DB00575,3,DB01240
DB00869,3,DB01359
DB00521,3,DB09238
DB00680,3,DB00571
DB00270,3,DB01089
DB00226,3,DB00287
DB01238,3,DB00818
DB00606,3,DB01244
DB00312,3,DB00489
DB00524,3,DB00866
DB09244,3,DB00393
DB01626,3,DB00692
DB09282,3,DB04948
DB00808,3,DB01244
DB09282,3,DB01244
DB00182,3,DB00214
DB00794,3,DB00691
DB01088,3,DB01197
DB00629,3,DB01214
DB00850,3,DB04846
DB00519,3,DB00528
DB00346,3,DB01580
DB00654,3,DB09477
DB01622,3,DB00647
DB01244,3,DB09236
DB01403,3,DB01295
DB00774,3,DB00905
DB01247,3,DB00214
DB00590,3,DB00230
DB00287,3,DB06712
DB01021,3,DB00765
DB01238,3,DB00753
DB00692,3,DB00765
DB00680,3,DB00295
DB00401,3,DB06712
DB01037,3,DB00542
DB01367,3,DB00808
DB01340,3,DB06826
DB00420,3,DB08808
DB00933,3,DB01136
DB01154,3,DB01359
DB00933,3,DB00335
DB00622,3,DB09477
DB00346,3,DB06826
DB00214,3,DB01580
DB00680,3,DB08807
DB00521,3,DB01089
DB00866,3,DB01197
DB01069,3,DB04861
DB00178,3,DB00765
DB00177,3,DB01143
DB00606,3,DB00925
DB00706,3,DB01115
DB00869,3,DB00999
DB01275,3,DB09242
DB09220,3,DB00436
DB01608,3,DB01295
DB06694,3,DB06826
DB00692,3,DB00881
DB01018,3,DB08932
DB00508,3,DB00373
DB00401,3,DB01021
DB00474,3,DB01143
DB01037,3,DB00374
DB00217,3,DB00590
DB01247,3,DB01090
DB01018,3,DB06826
DB00599,3,DB04920
DB00780,3,DB00226
DB00599,3,DB01162
DB01136,3,DB06712
DB01367,3,DB01348
DB00559,3,DB01240
DB00925,3,DB09026
DB00393,3,DB01054
DB00374,3,DB00519
DB00794,3,DB00457
DB00612,3,DB00925
DB01116,3,DB01143
DB01247,3,DB00270
DB00933,3,DB00373
DB01174,3,DB00187
DB01359,3,DB09477
DB01162,3,DB01054
DB00214,3,DB01054
DB01580,3,DB04846
DB00752,3,DB01626
DB01171,3,DB01214
DB00622,3,DB00905
DB00373,3,DB01170
DB00722,3,DB00774
DB00691,3,DB00925
DB01238,3,DB00631
DB00528,3,DB09026
DB01029,3,DB08932
DB00217,3,DB01180
DB00700,3,DB00734
DB00780,3,DB00905
DB00780,3,DB00925
DB01351,3,DB01169
DB00275,3,DB00869
DB00599,3,DB00872
DB00343,3,DB00797
DB00346,3,DB00797
DB01238,3,DB00323
DB09241,3,DB00212
DB01203,3,DB08808
DB00418,3,DB00922
DB00703,3,DB00734
DB00393,3,DB01580
DB01626,3,DB09070
DB00796,3,DB01089
DB01168,3,DB00692
DB00264,3,DB06712
DB00797,3,DB09026
DB01367,3,DB00524
DB01240,3,DB01348
DB01171,3,DB00212
DB00590,3,DB06403
DB00212,3,DB00881
DB00312,3,DB01197
DB09244,3,DB00195
DB01018,3,DB02638
DB00584,3,DB01180
DB00335,3,DB00869
DB01355,3,DB08822
DB00474,3,DB00975
DB06207,3,DB00393
DB09245,3,DB00691
DB01170,3,DB01193
DB01088,3,DB01626
DB00849,3,DB09112
DB00312,3,DB00492
DB00374,3,DB01143
DB00584,3,DB02638
DB09244,3,DB01023
DB01116,3,DB00584
DB01054,3,DB02638
DB00325,3,DB01580
DB00212,3,DB00519
DB00474,3,DB00657
DB00599,3,DB01037
DB00335,3,DB01240
DB00805,3,DB00542
DB08931,3,DB08932
DB00401,3,DB08808
DB01325,3,DB09477
DB01355,3,DB01158
DB00692,3,DB06694
DB06694,3,DB09238
DB00880,3,DB00925
DB09241,3,DB00708
DB01088,3,DB00797
DB00226,3,DB00381
DB01247,3,DB00590
DB00678,3,DB00866
DB00831,3,DB01203
DB00418,3,DB01023
DB00212,3,DB00335
DB00805,3,DB00905
DB01615,3,DB08807
DB04920,3,DB00325
DB01247,3,DB00622
DB00420,3,DB01203
DB00418,3,DB00401
DB00287,3,DB01170
DB00752,3,DB00925
DB01214,3,DB01580
DB00178,3,DB00905
DB00614,3,DB04948
DB01174,3,DB00489
DB00869,3,DB04861
DB06154,3,DB08931
DB00226,3,DB00869
DB00270,3,DB01240
DB00217,3,DB00584
DB00680,3,DB01466
DB00806,3,DB00335
DB04948,3,DB09235
DB09241,3,DB06826
DB09282,3,DB00883
DB00474,3,DB00876
DB01119,3,DB00393
DB01090,3,DB01244
DB09245,3,DB00275
DB00765,3,DB08932
DB01351,3,DB01367
DB00212,3,DB01244
DB04840,3,DB00654
DB00373,3,DB00765
DB00195,3,DB00774
DB09220,3,DB00818
DB01626,3,DB01324
DB01656,3,DB08931
DB00780,3,DB06826
DB01174,3,DB00703
DB00881,3,DB01580
DB00805,3,DB01180
DB01247,3,DB00797
DB01168,3,DB00866
DB01626,3,DB01116
DB00765,3,DB01089
DB00806,3,DB00374
DB00350,3,DB01324
DB01171,3,DB01275
DB00800,3,DB09236
DB00925,3,DB01021
DB00433,3,DB08808
DB01171,3,DB08808
DB00178,3,DB01180
DB00575,3,DB09235
DB00287,3,DB06826
DB01119,3,DB00590
DB01238,3,DB01189
DB00850,3,DB04861
DB00806,3,DB08808
DB01193,3,DB06712
DB01275,3,DB00212
DB01136,3,DB08992
DB00820,3,DB00706
DB00206,3,DB09070
DB09245,3,DB00178
DB00831,3,DB01359
DB00295,3,DB00734
DB00542,3,DB09238
DB01355,3,DB01197
DB00654,3,DB01214
DB00598,3,DB00800
DB01247,3,DB06712
DB09245,3,DB00590
DB00614,3,DB04861
DB00678,3,DB01324
DB00599,3,DB01359
DB09282,3,DB08931
DB01088,3,DB00622
DB00393,3,DB04948
DB00598,3,DB00925
DB00542,3,DB04846
DB09236,3,DB08931
DB00474,3,DB00264
DB01162,3,DB01244
DB00542,3,DB01348
DB00474,3,DB00695
DB09241,3,DB09220
DB00796,3,DB06403
DB01324,3,DB09070
DB01275,3,DB00800
DB01367,3,DB01244
DB00905,3,DB01029
DB00182,3,DB00925
DB02638,3,DB11362
DB01088,3,DB00528
DB00790,3,DB11362
DB00960,3,DB09238
DB00614,3,DB01021
DB00590,3,DB00654
DB00654,3,DB01240
DB00612,3,DB00654
DB01238,3,DB00484
DB01088,3,DB00999
DB00559,3,DB00629
DB01238,3,DB09204
DB09242,3,DB06826
DB00343,3,DB06694
DB00214,3,DB09235
DB00612,3,DB01324
DB00468,3,DB00968
DB00401,3,DB00654
DB00808,3,DB09238
DB00559,3,DB00765
DB00182,3,DB00722
DB09220,3,DB00401
DB00559,3,DB00310
DB00203,3,DB08931
DB00806,3,DB01158
DB00521,3,DB01240
DB09220,3,DB00808
DB00374,3,DB00654
DB01197,3,DB06826
DB01367,3,DB01089
DB09242,3,DB08931
DB00765,3,DB08931
DB00519,3,DB00692
DB01171,3,DB00880
DB01168,3,DB00590
DB01355,3,DB00755
DB01088,3,DB01029
DB09244,3,DB00869
DB00722,3,DB08808
DB00270,3,DB00734
DB09245,3,DB11362
DB09220,3,DB01041
DB00559,3,DB00335
DB00346,3,DB04920
DB00654,3,DB00866
DB00692,3,DB00869
DB00346,3,DB09230
DB01154,3,DB00178
DB00519,3,DB08932
DB09241,3,DB09235
DB00831,3,DB01136
DB00606,3,DB01090
DB01355,3,DB09477
DB00794,3,DB01247
DB00881,3,DB04948
DB00177,3,DB00287
DB01174,3,DB00922
DB00457,3,DB00528
DB01090,3,DB08808
DB00590,3,DB06826
DB00876,3,DB06712
DB01247,3,DB00629
DB01351,3,DB01037
DB01203,3,DB06826
DB06712,3,DB09477
DB00680,3,DB01203
DB00381,3,DB01348
DB00212,3,DB00393
DB00195,3,DB00905
DB09244,3,DB09070
DB01367,3,DB06694
DB01158,3,DB09235
DB00680,3,DB01192
DB00474,3,DB00590
DB00794,3,DB01113
DB00805,3,DB00590
DB09245,3,DB00264
DB00381,3,DB09235
DB00575,3,DB00629
DB04840,3,DB00960
DB00849,3,DB01144
DB01174,3,DB08941
DB00629,3,DB00790
DB01119,3,DB09236
DB00401,3,DB11362
DB01355,3,DB00631
DB00521,3,DB09235
DB01238,3,DB00528
DB01088,3,DB00177
DB00346,3,DB01626
DB01240,3,DB06403
DB00794,3,DB00876
DB00433,3,DB00598
DB00629,3,DB01143
DB00654,3,DB00774
DB00195,3,DB00692
DB00680,3,DB00956
DB00528,3,DB00584
DB01018,3,DB00629
DB00521,3,DB06403
DB00468,3,DB00195
DB00805,3,DB00436
DB00492,3,DB01324
DB01626,3,DB00528
DB00373,3,DB01090
DB00310,3,DB06712
DB01115,3,DB01203
DB01367,3,DB04948
DB00774,3,DB01244
DB08808,3,DB11362
DB00849,3,DB00883
DB01351,3,DB09477
DB00876,3,DB01244
DB09245,3,DB08932
DB01367,3,DB01158
DB00374,3,DB00869
DB01240,3,DB09238
DB00346,3,DB00881
DB01029,3,DB00734
DB00178,3,DB01170
DB00346,3,DB09026
DB00182,3,DB00393
DB01162,3,DB07615
DB00528,3,DB09477
DB00968,3,DB01244
DB01037,3,DB01136
DB09235,3,DB11362
DB00905,3,DB01359
DB09220,3,DB00343
DB01171,3,DB06712
DB00706,3,DB09090
DB01246,3,DB00193
DB00614,3,DB00275
DB00881,3,DB04846
DB00800,3,DB01240
DB01236,3,DB00734
DB09245,3,DB01116
DB01247,3,DB08931
DB00528,3,DB08932
DB09220,3,DB00477
DB01174,3,DB01162
DB00794,3,DB00903
DB00599,3,DB01340
DB01367,3,DB00212
DB01119,3,DB01348
DB00752,3,DB00270
DB01119,3,DB01136
DB00182,3,DB00492
DB01244,3,DB01348
DB00346,3,DB00657
DB00598,3,DB01089
DB01351,3,DB00350
DB00794,3,DB00727
DB01116,3,DB00381
DB00346,3,DB00590
DB00614,3,DB00521
DB01614,3,DB00195
DB01116,3,DB00492
DB09242,3,DB00177
DB09220,3,DB00881
DB00519,3,DB06826
DB00212,3,DB00876
DB01351,3,DB00657
DB00629,3,DB00869
DB00599,3,DB01210
DB01170,3,DB04861
DB00966,3,DB01244
DB09244,3,DB00774
DB00680,3,DB01580
DB00312,3,DB09242
DB01355,3,DB01113
DB00312,3,DB00542
DB00542,3,DB06268
DB01088,3,DB01348
DB01168,3,DB01018
DB01168,3,DB00275
DB01580,3,DB06826
DB00806,3,DB00381
DB00657,3,DB00692
DB01116,3,DB00622
DB00519,3,DB02638
DB01116,3,DB01359
DB01170,3,DB06712
DB01197,3,DB09238
DB00373,3,DB00797
DB09241,3,DB00692
DB00614,3,DB00524
DB00492,3,DB00797
DB00780,3,DB00325
DB00350,3,DB00287
DB09227,3,DB00734
DB09241,3,DB00318
DB01168,3,DB00436
DB00999,3,DB09235
DB01171,3,DB00287
DB01154,3,DB00270
DB01275,3,DB04948
DB00680,3,DB01295
DB01171,3,DB01170
DB00182,3,DB00869
DB00393,3,DB00925
DB01088,3,DB06268
DB01367,3,DB06403
DB00598,3,DB00555
DB00692,3,DB08931
DB00519,3,DB01580
DB00780,3,DB01116
DB00774,3,DB00880
DB00614,3,DB00214
DB00528,3,DB00790
DB01069,3,DB00960
DB09242,3,DB00796
DB00612,3,DB01021
DB00722,3,DB09477
DB01037,3,DB09235
DB00381,3,DB00325
DB01355,3,DB01214
DB00680,3,DB00195
DB04840,3,DB06268
DB09241,3,DB00325
DB00401,3,DB00797
DB00849,3,DB09242
DB01037,3,DB00869
DB00691,3,DB01170
DB00866,3,DB01203
DB00790,3,DB06403
DB00270,3,DB01021
DB00849,3,DB00489
DB00335,3,DB06403
DB00217,3,DB00350
DB01247,3,DB01170
DB00654,3,DB01340
DB00599,3,DB00489
DB00418,3,DB00492
DB00774,3,DB01214
DB00343,3,DB01295
DB00800,3,DB00880
DB01090,3,DB11362
DB09220,3,DB00195
DB00474,3,DB01115
DB09241,3,DB00401
DB00780,3,DB00542
DB00599,3,DB01214
DB01154,3,DB00692
DB00217,3,DB00881
DB01168,3,DB06826
DB00881,3,DB08808
DB09220,3,DB00753
DB01615,3,DB08808
DB00905,3,DB01136
DB00706,3,DB01074
DB00614,3,DB01089
DB00612,3,DB02638
DB01626,3,DB06403
DB09220,3,DB09038
DB09282,3,DB08932
DB00752,3,DB00678
DB00214,3,DB01324
DB00373,3,DB01143
DB00401,3,DB00629
DB00692,3,DB04948
DB01037,3,DB00521
DB00866,3,DB09477
DB09282,3,DB00765
DB09220,3,DB00594
DB00217,3,DB00774
DB09230,3,DB00325
DB00849,3,DB00703
DB00925,3,DB09236
DB09244,3,DB01275
DB00287,3,DB01054
DB01029,3,DB08808
DB01367,3,DB09238
DB01023,3,DB01090
DB00508,3,DB04846
DB00346,3,DB00524
DB09245,3,DB01180
DB04840,3,DB01203
DB01367,3,DB00492
DB00599,3,DB00571
DB09242,3,DB00178
DB01168,3,DB00492
DB09244,3,DB00808
DB04840,3,DB04861
DB00182,3,DB00808
DB09244,3,DB09242
DB01054,3,DB06712
DB00203,3,DB00457
DB09241,3,DB09204
DB00999,3,DB09236
DB09236,3,DB11362
DB00206,3,DB01021
DB09241,3,DB00999
DB01174,3,DB00881
DB09241,3,DB00652
DB00343,3,DB01180
DB00797,3,DB00881
DB00925,3,DB06712
DB00654,3,DB00880
DB00933,3,DB01210
DB01119,3,DB00492
DB09241,3,DB00905
DB09282,3,DB01090
DB00418,3,DB09026
DB00270,3,DB00629
DB09282,3,DB00876
DB01622,3,DB01193
DB00381,3,DB11362
DB00474,3,DB00706
DB06267,3,DB01136
DB09244,3,DB06403
DB01088,3,DB01180
DB00182,3,DB01340
DB00780,3,DB00657
DB00706,3,DB04743
DB01614,3,DB00373
DB09070,3,DB01143
DB00226,3,DB01029
DB01119,3,DB00217
DB00325,3,DB00800
DB00869,3,DB01340
DB00393,3,DB09238
DB01246,3,DB01227
DB01018,3,DB09477
DB00508,3,DB01203
DB00584,3,DB04948
DB01238,3,DB01169
DB09282,3,DB02638
DB00780,3,DB01180
DB00457,3,DB00692
DB00206,3,DB00869
DB01355,3,DB01023
DB00925,3,DB02638
DB00312,3,DB01158
DB01154,3,DB00598
DB00612,3,DB00797
DB00474,3,DB00700
DB01275,3,DB06694
DB01614,3,DB04846
DB00384,3,DB00734
DB01171,3,DB09235
DB00599,3,DB00706
DB09244,3,DB00374
DB01018,3,DB01021
DB00542,3,DB01240
DB00606,3,DB00800
DB01174,3,DB00797
DB08808,3,DB01089
DB00706,3,DB09238
DB09244,3,DB00373
DB04948,3,DB06712
DB00790,3,DB01021
DB00350,3,DB01021
DB00297,3,DB00734
DB06826,3,DB09236
DB01037,3,DB00212
DB00960,3,DB00734
DB00808,3,DB01180
DB00691,3,DB01324
DB00559,3,DB01197
DB01115,3,DB01297
DB09244,3,DB01359
DB00418,3,DB00714
DB01054,3,DB06268
DB01275,3,DB06712
DB00374,3,DB00629
DB00433,3,DB00489
DB00598,3,DB01244
DB01029,3,DB01324
DB00752,3,DB00869
DB00381,3,DB09238
DB01054,3,DB01214
DB01626,3,DB00790
DB00850,3,DB00521
DB00966,3,DB00734
DB00790,3,DB06712
DB00622,3,DB06694
DB00794,3,DB00435
DB01244,3,DB01580
DB00287,3,DB00999
DB01088,3,DB01340
DB00393,3,DB01021
DB09245,3,DB00270
DB00521,3,DB06712
DB01614,3,DB01295
DB00905,3,DB01193
DB00346,3,DB01054
DB01171,3,DB08931
DB01359,3,DB01180
DB00212,3,DB01029
DB00866,3,DB06712
DB00468,3,DB00178
DB09241,3,DB00678
DB00925,3,DB01054
DB01168,3,DB09238
DB01367,3,DB00774
DB01351,3,DB00343
DB00623,3,DB04861
DB00806,3,DB01203
DB09241,3,DB01340
DB00590,3,DB01180
DB09477,3,DB00734
DB00468,3,DB01348
DB00436,3,DB00905
DB09244,3,DB00270
DB01037,3,DB08932
DB01197,3,DB04948
DB00614,3,DB00722
DB00477,3,DB04846
DB01037,3,DB01180
DB00312,3,DB00384
DB01351,3,DB00678
DB01171,3,DB00575
DB00606,3,DB01021
DB00217,3,DB00401
DB00287,3,DB00691
DB00692,3,DB06403
DB01174,3,DB00594
DB00806,3,DB00808
DB00905,3,DB09477
DB00805,3,DB00606
DB00312,3,DB00903
DB00206,3,DB00797
DB00346,3,DB08808
DB09242,3,DB00275
DB00559,3,DB00226
DB09245,3,DB04846
DB01018,3,DB06268
DB00178,3,DB00866
DB01193,3,DB06403
DB09090,3,DB00325
DB00178,3,DB01089
DB00346,3,DB00622
DB00287,3,DB08808
DB00226,3,DB00866
DB00849,3,DB00598
DB00905,3,DB01170
DB00880,3,DB09238
DB00350,3,DB00925
DB00606,3,DB00691
DB00606,3,DB09477
DB00752,3,DB01029
DB01355,3,DB01020
DB00722,3,DB00734
DB00287,3,DB00966
DB00606,3,DB09235
DB04840,3,DB00966
DB00524,3,DB00925
DB00614,3,DB01193
DB01247,3,DB00598
DB09244,3,DB00401
DB00623,3,DB00866
DB00692,3,DB01244
DB00680,3,DB08808
DB01247,3,DB01158
DB00360,3,DB06237
DB01116,3,DB06826
DB01238,3,DB01210
DB00350,3,DB00765
DB01214,3,DB08808
DB00584,3,DB08808
DB00373,3,DB00869
DB00692,3,DB00905
DB00528,3,DB09070
DB00214,3,DB01170
DB01174,3,DB00195
DB00468,3,DB00584
DB00590,3,DB01074
DB00820,3,DB08931
DB00590,3,DB09070
DB00436,3,DB06268
DB00264,3,DB00287
DB01090,3,DB01136
DB00418,3,DB00692
DB01136,3,DB09232
DB00206,3,DB00489
DB01238,3,DB01113
DB00933,3,DB08807
DB00182,3,DB00178
DB01197,3,DB01180
DB01116,3,DB00275
DB09242,3,DB00691
DB09070,3,DB09236
DB08808,3,DB01180
DB09220,3,DB00964
DB00559,3,DB00880
DB01351,3,DB00187
DB00528,3,DB00542
DB01355,3,DB00435
DB00629,3,DB09238
DB00796,3,DB02638
DB00474,3,DB00270
DB00790,3,DB00765
DB00226,3,DB00800
DB09220,3,DB00268
DB09245,3,DB01348
DB00217,3,DB00790
DB00521,3,DB09477
DB00542,3,DB00692
DB00214,3,DB00800
DB09282,3,DB00862
DB00350,3,DB06826
DB01615,3,DB00373
DB00468,3,DB01275
DB00374,3,DB01023
DB01088,3,DB06712
DB00346,3,DB00212
DB01021,3,DB06694
DB00418,3,DB00706
DB01355,3,DB06292
DB09220,3,DB00703
DB00680,3,DB00611
DB01580,3,DB01143
DB01246,3,DB00327
DB00800,3,DB00925
DB01088,3,DB00678
DB00474,3,DB00214
DB00806,3,DB00968
DB00933,3,DB01193
DB00774,3,DB01580
DB00599,3,DB00492
DB01238,3,DB00521
DB01197,3,DB00734
DB00206,3,DB06826
DB01037,3,DB00880
DB00275,3,DB08808
DB00418,3,DB09242
DB00849,3,DB00797
DB09282,3,DB00869
DB09070,3,DB09220
DB00808,3,DB06694
DB09220,3,DB00521
DB09236,3,DB00734
DB00312,3,DB00214
DB09241,3,DB00524
DB00264,3,DB01170
DB11362,3,DB08931
DB00436,3,DB01089
DB00212,3,DB00598
DB00752,3,DB02638
DB09220,3,DB00968
DB00849,3,DB00571
DB00691,3,DB06403
DB00790,3,DB01089
DB01174,3,DB01282
DB00468,3,DB01119
DB02638,3,DB06268
DB01275,3,DB00774
DB00808,3,DB04948
DB00521,3,DB02638
DB01246,3,DB01210
DB00794,3,DB09279
DB09245,3,DB09242
DB01626,3,DB09477
DB01119,3,DB01116
DB01054,3,DB08931
DB01197,3,DB08932
DB01244,3,DB09477
DB01214,3,DB01143
DB09220,3,DB09112
DB01626,3,DB00654
DB00524,3,DB06826
DB00575,3,DB00692
DB00797,3,DB00800
DB00542,3,DB00925
DB01154,3,DB09279
DB00831,3,DB01210
DB09220,3,DB00706
DB00584,3,DB06712
DB00436,3,DB00765
DB01614,3,DB00598
DB00614,3,DB00287
DB00849,3,DB00264
DB01367,3,DB00270
DB01090,3,DB04948
DB00401,3,DB01240
DB00680,3,DB00612
DB00680,3,DB01227
DB01089,3,DB06268
DB00925,3,DB01029
DB01246,3,DB00187
DB00436,3,DB08808
DB06694,3,DB06268
DB09242,3,DB00270
DB00752,3,DB00774
DB00374,3,DB01054
DB04840,3,DB00796
DB01119,3,DB06826
DB00287,3,DB06268
DB01090,3,DB01359
DB04846,3,DB09026
DB00881,3,DB11362
DB00866,3,DB09235
DB01367,3,DB08932
DB00287,3,DB00866
DB00489,3,DB00734
DB00212,3,DB02638
DB00374,3,DB00598
DB01238,3,DB01023
DB01037,3,DB00524
DB00312,3,DB09112
DB01348,3,DB04948
DB00401,3,DB00606
DB00381,3,DB00797
DB01029,3,DB06694
DB09241,3,DB00214
DB01608,3,DB00489
DB09245,3,DB01054
DB00492,3,DB06694
DB01367,3,DB04846
DB00346,3,DB11362
DB01116,3,DB00373
DB01115,3,DB00195
DB01021,3,DB08932
DB01116,3,DB04948
DB09282,3,DB00528
DB01170,3,DB01240
DB01622,3,DB01209
DB01037,3,DB08808
DB06694,3,DB09477
DB01238,3,DB00966
DB01626,3,DB00869
DB00797,3,DB00880
DB00182,3,DB01180
DB00457,3,DB09230
DB00752,3,DB00401
DB01247,3,DB01626
DB00999,3,DB06403
DB00468,3,DB00774
DB00457,3,DB08992
DB00849,3,DB00727
DB04840,3,DB00968
DB00872,3,DB00734
DB01238,3,DB01203
DB09245,3,DB01580
DB00960,3,DB06403
DB00752,3,DB01203
DB00226,3,DB08808
DB09282,3,DB00264
DB00657,3,DB09477
DB00752,3,DB06826
DB01168,3,DB00270
DB01247,3,DB00657
DB01608,3,DB00844
DB01247,3,DB00880
DB00794,3,DB00590
DB09241,3,DB00606
DB00468,3,DB00999
DB01116,3,DB00790
DB00275,3,DB00654
DB00178,3,DB09236
DB00217,3,DB00214
DB09245,3,DB00374
DB04846,3,DB06403
DB00381,3,DB02638
DB00178,3,DB02638
DB01029,3,DB09238
DB01119,3,DB04861
